scenario,scenario_type,scenario_group,fault_percentage,workload_users,checkout_error,checkout_success,checkout_success_rate,checkout_http_req_duration,iteration_duration_p(95),normalized_iteration_duration_p(95),rt_fc_GRPC_BACKOFF_MULTIPLIER,rt_fc_GRPC_INITIAL_BACKOFF,rt_fc_GRPC_MAX_ATTEMPTS,rt_fc_GRPC_MAX_BACKOFF,rt_cp_GRPC_BACKOFF_MULTIPLIER,rt_cp_GRPC_INITIAL_BACKOFF,rt_cp_GRPC_MAX_ATTEMPTS,rt_cp_GRPC_MAX_BACKOFF
retry-fcp-300vu-75f-00020,retry,retry_checkout,75,300,843,157.0,0.157,1493.279982,28172.15986905,0.23484432954707532,0.0,0.0,0.0,0.0,1.5,0.5,4.0,15.0
retry-fcp-300vu-75f-00021,retry,retry_checkout,75,300,832,168.0,0.168,1981.848219,28006.124032199998,0.21988133305494817,0.0,0.0,0.0,0.0,2.0,0.5,4.0,15.0
retry-fcp-300vu-75f-00022,retry,retry_checkout,75,300,823,177.0,0.177,2505.148534,32996.484642749994,0.6696080289704047,0.0,0.0,0.0,0.0,1.0,1.0,4.0,15.0
retry-fcp-300vu-75f-00023,retry,retry_checkout,75,300,834,166.0,0.166,2397.1014245,28727.381197149993,0.2848803635884473,0.0,0.0,0.0,0.0,1.5,1.0,4.0,15.0
retry-fcp-300vu-75f-00024,retry,retry_checkout,75,300,834,166.0,0.166,2302.4240895000003,30416.76859765,0.43712639810184,0.0,0.0,0.0,0.0,2.0,1.0,4.0,15.0
retry-fcp-300vu-75f-00025,retry,retry_checkout,75,300,831,169.0,0.169,2399.424506,33508.59847325,0.7157592550834997,0.0,0.0,0.0,0.0,1.0,1.5,4.0,15.0
retry-fcp-300vu-75f-00026,retry,retry_checkout,75,300,811,189.0,0.189,2553.835943,28202.162785099998,0.23754816467162906,0.0,0.0,0.0,0.0,1.5,1.5,4.0,15.0
retry-fcp-300vu-75f-00027,retry,retry_checkout,75,300,851,149.0,0.149,2512.308702,33360.98829275,0.7024567617487679,0.0,0.0,0.0,0.0,2.0,1.5,4.0,15.0
retry-fcp-300vu-75f-00028,retry,retry_checkout,75,300,813,187.0,0.187,2005.787651,34472.516156749996,0.8026266277576274,0.0,0.0,0.0,0.0,1.0,0.5,5.0,15.0
retry-fcp-300vu-75f-00029,retry,retry_checkout,75,300,798,202.0,0.202,1995.629896,31403.237416649994,0.5260260583096813,0.0,0.0,0.0,0.0,1.5,0.5,5.0,15.0
retry-fcp-300vu-75f-00030,retry,retry_checkout,75,300,784,216.0,0.216,1997.2341895,27808.058140299996,0.20203181754109464,0.0,0.0,0.0,0.0,2.0,0.5,5.0,15.0
retry-fcp-300vu-75f-00031,retry,retry_checkout,75,300,828,172.0,0.172,2083.150865,27099.01337545,0.1381333572418504,0.0,0.0,0.0,0.0,1.0,1.0,5.0,15.0
retry-fcp-300vu-75f-00032,retry,retry_checkout,75,300,818,182.0,0.182,2598.7850815,31645.32718659999,0.5478429651128441,0.0,0.0,0.0,0.0,1.5,1.0,5.0,15.0
retry-fcp-300vu-75f-00033,retry,retry_checkout,75,300,799,201.0,0.201,2794.370287,30793.45991025,0.4710734717937718,0.0,0.0,0.0,0.0,2.0,1.0,5.0,15.0
retry-fcp-300vu-75f-00034,retry,retry_checkout,75,300,811,189.0,0.189,2498.403263,28815.42989705,0.2928152312214533,0.0,0.0,0.0,0.0,1.0,1.5,5.0,15.0
retry-fcp-300vu-75f-00035,retry,retry_checkout,75,300,837,163.0,0.163,2920.508639,28616.256902399997,0.2748659446287836,0.0,0.0,0.0,0.0,1.5,1.5,5.0,15.0
retry-fcp-300vu-75f-00036,retry,retry_checkout,75,300,812,188.0,0.188,2948.606635,32007.310027749998,0.5804645249224349,0.0,0.0,0.0,0.0,2.0,1.5,5.0,15.0
retry-fcp-500vu-75f-00001,retry,retry_checkout,75,500,893,107.0,0.107,2106.952708,47430.10621524999,0.5626376028562132,0.0,0.0,0.0,0.0,1.0,0.5,2.0,15.0
retry-fcp-500vu-75f-00002,retry,retry_checkout,75,500,891,109.0,0.109,2121.284586,49089.34080205,0.6762840335696613,0.0,0.0,0.0,0.0,1.5,0.5,2.0,15.0
retry-fcp-500vu-75f-00003,retry,retry_checkout,75,500,865,135.0,0.135,2001.335982,48240.824371049996,0.6181663541577102,0.0,0.0,0.0,0.0,2.0,0.5,2.0,15.0
retry-fcp-500vu-75f-00004,retry,retry_checkout,75,500,890,110.0,0.11,1992.3804065,48850.658159499995,0.6599358748374017,0.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0
retry-fcp-500vu-75f-00005,retry,retry_checkout,75,500,887,113.0,0.113,1598.651708,48889.547377499985,0.6625995252061295,0.0,0.0,0.0,0.0,1.5,1.0,2.0,15.0
retry-fcp-500vu-75f-00006,retry,retry_checkout,75,500,881,119.0,0.119,1513.819843,46851.177616400004,0.5229848801968294,0.0,0.0,0.0,0.0,2.0,1.0,2.0,15.0
retry-fcp-500vu-75f-00007,retry,retry_checkout,75,500,907,93.0,0.093,1506.773748,44719.01454564998,0.37694602311328246,0.0,0.0,0.0,0.0,1.0,1.5,2.0,15.0
retry-fcp-500vu-75f-00008,retry,retry_checkout,75,500,895,105.0,0.105,1604.417652,42028.44588339999,0.19266013160237744,0.0,0.0,0.0,0.0,1.5,1.5,2.0,15.0
retry-fcp-500vu-75f-00009,retry,retry_checkout,75,500,887,113.0,0.113,1698.229088,41391.6934012,0.14904686110666096,0.0,0.0,0.0,0.0,2.0,1.5,2.0,15.0
retry-fcp-500vu-75f-00010,retry,retry_checkout,75,500,850,150.0,0.15,1580.0152724999998,44649.48132555,0.37218346431464033,0.0,0.0,0.0,0.0,1.0,0.5,3.0,15.0
retry-fcp-500vu-75f-00011,retry,retry_checkout,75,500,868,132.0,0.132,2154.1830195000002,50031.38072665,0.7408074444677127,0.0,0.0,0.0,0.0,1.5,0.5,3.0,15.0
retry-fcp-500vu-75f-00012,retry,retry_checkout,75,500,847,153.0,0.153,2489.483655,47487.25268034999,0.566551752089946,0.0,0.0,0.0,0.0,2.0,0.5,3.0,15.0
retry-fcp-500vu-75f-00013,retry,retry_checkout,75,500,833,167.0,0.167,1896.641715,44190.51652755,0.34074745669355183,0.0,0.0,0.0,0.0,1.0,1.0,3.0,15.0
retry-fcp-500vu-75f-00014,retry,retry_checkout,75,500,858,142.0,0.142,2002.0333945,49712.33087715,0.7189546715664039,0.0,0.0,0.0,0.0,1.5,1.0,3.0,15.0
retry-fcp-500vu-75f-00015,retry,retry_checkout,75,500,862,138.0,0.138,2003.445804,41606.278381,0.16374449170874442,0.0,0.0,0.0,0.0,2.0,1.0,3.0,15.0
retry-fcp-500vu-75f-00016,retry,retry_checkout,75,500,877,123.0,0.123,2002.632173,39215.61355909999,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3.0,15.0
retry-fcp-500vu-75f-00017,retry,retry_checkout,75,500,867,133.0,0.133,2911.456313,53815.58450744999,1.0,0.0,0.0,0.0,0.0,1.5,1.5,3.0,15.0
retry-fcp-500vu-75f-00018,retry,retry_checkout,75,500,863,137.0,0.137,2191.641906,45028.65445875,0.398154278540326,0.0,0.0,0.0,0.0,2.0,1.5,3.0,15.0
retry-fcp-500vu-75f-00019,retry,retry_checkout,75,500,850,150.0,0.15,1954.249745,46893.68482349999,0.525896338531258,0.0,0.0,0.0,0.0,1.0,0.5,4.0,15.0
retry-fcp-500vu-75f-00020,retry,retry_checkout,75,500,828,172.0,0.172,1884.4736054999998,44437.85288309999,0.3576883366737239,0.0,0.0,0.0,0.0,1.5,0.5,4.0,15.0
retry-fcp-500vu-75f-00021,retry,retry_checkout,75,500,816,184.0,0.184,2812.7364264999997,48650.9194165,0.6462551117929678,0.0,0.0,0.0,0.0,2.0,0.5,4.0,15.0
retry-fcp-500vu-75f-00022,retry,retry_checkout,75,500,848,152.0,0.152,2397.3028725,44770.36926405,0.38046347657820345,0.0,0.0,0.0,0.0,1.0,1.0,4.0,15.0
retry-fcp-500vu-75f-00023,retry,retry_checkout,75,500,839,161.0,0.161,2027.861749,44794.893179499995,0.38214320015688397,0.0,0.0,0.0,0.0,1.5,1.0,4.0,15.0
retry-fcp-500vu-75f-00024,retry,retry_checkout,75,500,831,169.0,0.169,3279.425501,50937.90081294999,0.8028979848877565,0.0,0.0,0.0,0.0,2.0,1.0,4.0,15.0
retry-fcp-500vu-75f-00025,retry,retry_checkout,75,500,799,201.0,0.201,2891.529332,43487.7684747,0.2926139326381896,0.0,0.0,0.0,0.0,1.0,1.5,4.0,15.0
retry-fcp-500vu-75f-00026,retry,retry_checkout,75,500,821,179.0,0.179,3108.005476,46106.96239379999,0.47201113338371553,0.0,0.0,0.0,0.0,1.5,1.5,4.0,15.0
retry-fcp-500vu-75f-00027,retry,retry_checkout,75,500,819,181.0,0.181,2895.889298,46558.30878255,0.5029253311137468,0.0,0.0,0.0,0.0,2.0,1.5,4.0,15.0
retry-fcp-500vu-75f-00028,retry,retry_checkout,75,500,774,226.0,0.226,1691.7714225,47124.97700109998,0.5417383000268132,0.0,0.0,0.0,0.0,1.0,0.5,5.0,15.0
retry-fcp-500vu-75f-00029,retry,retry_checkout,75,500,812,188.0,0.188,2053.03542,45459.0227293,0.4276316160002771,0.0,0.0,0.0,0.0,1.5,0.5,5.0,15.0
retry-fcp-500vu-75f-00030,retry,retry_checkout,75,500,819,181.0,0.181,3289.450572,49371.9635199,0.6956417924891705,0.0,0.0,0.0,0.0,2.0,0.5,5.0,15.0
retry-fcp-500vu-75f-00031,retry,retry_checkout,75,500,796,204.0,0.204,2512.3522385,48701.87153985,0.6497449901995928,0.0,0.0,0.0,0.0,1.0,1.0,5.0,15.0
retry-fcp-500vu-75f-00032,retry,retry_checkout,75,500,802,198.0,0.198,2641.599056,52514.769646049994,0.9109029143960725,0.0,0.0,0.0,0.0,1.5,1.0,5.0,15.0
retry-fcp-500vu-75f-00033,retry,retry_checkout,75,500,803,197.0,0.197,3313.414434,49847.50562049999,0.7282132340545209,0.0,0.0,0.0,0.0,2.0,1.0,5.0,15.0
retry-fcp-500vu-75f-00034,retry,retry_checkout,75,500,794,206.0,0.206,3238.185007,50782.10218795,0.7922268249552361,0.0,0.0,0.0,0.0,1.0,1.5,5.0,15.0
retry-fcp-500vu-75f-00035,retry,retry_checkout,75,500,804,196.0,0.196,3503.6525565,50887.16187304999,0.7994227081163506,0.0,0.0,0.0,0.0,1.5,1.5,5.0,15.0
retry-fcp-500vu-75f-00036,retry,retry_checkout,75,500,817,183.0,0.183,3305.018078,49629.4747031,0.7132795798595012,0.0,0.0,0.0,0.0,2.0,1.5,5.0,15.0
retry-checkpay-300vu-25f-00001,retry,retry_frontend,25,300,441,559.0,0.559,1209.549818,26431.887932049987,0.5946143529747198,1.0,0.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00002,retry,retry_frontend,25,300,443,557.0,0.557,1292.180545,25594.29131075,0.5161369744636919,1.5,0.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00003,retry,retry_frontend,25,300,465,535.0,0.535,1223.467018,23789.635823,0.34705244356580883,2.0,0.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00004,retry,retry_frontend,25,300,430,570.0,0.57,1099.037821,21293.418433149993,0.11317304151541772,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00005,retry,retry_frontend,25,300,448,552.0,0.552,1407.6168725,24777.8921681,0.43964566241137615,1.5,1.0,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00006,retry,retry_frontend,25,300,453,547.0,0.547,1493.33777,28683.050357,0.8055336919739781,2.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00007,retry,retry_frontend,25,300,421,579.0,0.579,1507.957208,26205.80309595,0.5734316681273463,1.0,1.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00008,retry,retry_frontend,25,300,448,552.0,0.552,1406.2878595,23900.09023655,0.35740130672970694,1.5,1.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00009,retry,retry_frontend,25,300,448,552.0,0.552,1298.0697045000002,23905.009889650002,0.3578622463618088,2.0,1.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00010,retry,retry_frontend,25,300,446,554.0,0.554,1313.327936,23711.567170249997,0.3397379164343607,1.0,0.5,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00011,retry,retry_frontend,25,300,442,558.0,0.558,1487.805354,30758.607997299998,1.0,1.5,0.5,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00012,retry,retry_frontend,25,300,444,556.0,0.556,1600.544333,28882.642229049998,0.8242341576781996,2.0,0.5,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00013,retry,retry_frontend,25,300,448,552.0,0.552,1440.2661939999998,25312.0438353,0.4896922140606546,1.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00014,retry,retry_frontend,25,300,420,580.0,0.58,1489.404103,27796.638013549997,0.7224825964647725,1.5,1.0,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00015,retry,retry_frontend,25,300,450,550.0,0.55,1408.3412405,29003.73264644999,0.835579545516093,2.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00016,retry,retry_frontend,25,300,411,589.0,0.589,1410.632142,24466.43925435,0.4104645415959816,1.0,1.5,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00017,retry,retry_frontend,25,300,448,552.0,0.552,1350.4504765000001,28526.667505199992,0.790881631613114,1.5,1.5,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00018,retry,retry_frontend,25,300,430,570.0,0.57,1498.3183005,26382.7529112,0.590010719756373,2.0,1.5,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00019,retry,retry_frontend,25,300,437,563.0,0.563,1388.073385,25394.0878784,0.4973792095202841,1.0,0.5,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00020,retry,retry_frontend,25,300,451,549.0,0.549,1200.71025,21605.81792735,0.142442850788212,1.5,0.5,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00021,retry,retry_frontend,25,300,459,541.0,0.541,1310.094993,23713.176389849996,0.3398886898883659,2.0,0.5,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00022,retry,retry_frontend,25,300,427,573.0,0.573,1410.42825,27014.47187685,0.6491986953513154,1.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00023,retry,retry_frontend,25,300,440,560.0,0.56,1197.602056,20409.902091849995,0.030393282650982862,1.5,1.0,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00024,retry,retry_frontend,25,300,431,569.0,0.569,1499.628968,26910.33541659999,0.639441783491816,2.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00025,retry,retry_frontend,25,300,428,572.0,0.572,1186.924942,22598.673630499998,0.23546699969416734,1.0,1.5,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00026,retry,retry_frontend,25,300,428,572.0,0.572,1092.517523,20085.51165805,0.0,1.5,1.5,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00027,retry,retry_frontend,25,300,449,551.0,0.551,1585.846353,28613.441800249995,0.7990118210437943,2.0,1.5,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00028,retry,retry_frontend,25,300,464,536.0,0.536,1483.767126,25600.545273,0.5167229302211604,1.0,0.5,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00029,retry,retry_frontend,25,300,405,595.0,0.595,1310.701069,25503.39041395,0.5076201491760092,1.5,0.5,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00030,retry,retry_frontend,25,300,457,543.0,0.543,1699.524939,28622.453504099994,0.799856159327977,2.0,0.5,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00031,retry,retry_frontend,25,300,442,558.0,0.558,1402.7365345,26432.52152725,0.5946737167413225,1.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00032,retry,retry_frontend,25,300,437,563.0,0.563,1602.578243,26210.267806349995,0.5738499825750082,1.5,1.0,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00033,retry,retry_frontend,25,300,435,565.0,0.565,1196.840532,21706.706147399997,0.1518954235790135,2.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00034,retry,retry_frontend,25,300,427,573.0,0.573,1201.297401,23498.3082623,0.31975693798429816,1.0,1.5,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00035,retry,retry_frontend,25,300,416,584.0,0.584,1402.2887,26490.437949400002,0.6001001103865309,1.5,1.5,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-25f-00036,retry,retry_frontend,25,300,430,570.0,0.57,1598.064116,25013.572387,0.4617273724802054,2.0,1.5,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00001,retry,retry_frontend,25,500,448,552.0,0.552,1704.3123215,41284.90465495,0.4584427920244103,1.0,0.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00002,retry,retry_frontend,25,500,439,561.0,0.561,1810.461742,39973.6914589,0.36801185429750366,1.5,0.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00003,retry,retry_frontend,25,500,481,519.0,0.519,1617.073928,40034.967534949996,0.37223790467140105,2.0,0.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00004,retry,retry_frontend,25,500,463,537.0,0.537,1806.490434,39718.7603722,0.3504299253667476,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00005,retry,retry_frontend,25,500,417,583.0,0.583,1893.0341,40838.620622949995,0.42766375195077283,1.5,1.0,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00006,retry,retry_frontend,25,500,426,574.0,0.574,1903.6796945,40582.72466885,0.4100152786441471,2.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00007,retry,retry_frontend,25,500,441,559.0,0.559,1494.753705,41763.60107665,0.49145722966983113,1.0,1.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00008,retry,retry_frontend,25,500,458,542.0,0.542,1612.9354855000001,38682.8541052,0.27898618501682426,1.5,1.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00009,retry,retry_frontend,25,500,439,561.0,0.561,1591.077243,35392.32393564999,0.05204694298700402,2.0,1.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00010,retry,retry_frontend,25,500,447,553.0,0.553,2000.872855,39282.098540399995,0.32031450322320976,1.0,0.5,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00011,retry,retry_frontend,25,500,412,588.0,0.588,1790.5176035,40328.49192825,0.39248151281369464,1.5,0.5,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00012,retry,retry_frontend,25,500,403,597.0,0.597,1497.885238,38062.32697655,0.2361900552205035,2.0,0.5,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00013,retry,retry_frontend,25,500,438,562.0,0.562,1494.3978235,40092.802474799995,0.3762266289000545,1.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00014,retry,retry_frontend,25,500,449,551.0,0.551,1601.424779,37409.45296495,0.19116304568126719,1.5,1.0,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00015,retry,retry_frontend,25,500,443,557.0,0.557,1790.020416,37296.244722349984,0.1833553698833309,2.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00016,retry,retry_frontend,25,500,440,560.0,0.56,1600.732711,40099.2095531,0.3766685082988469,1.0,1.5,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00017,retry,retry_frontend,25,500,444,556.0,0.556,1714.9052729999999,40811.269944700005,0.4257774473520513,1.5,1.5,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00018,retry,retry_frontend,25,500,446,554.0,0.554,1445.820691,38601.89419095,0.2734025919093321,2.0,1.5,3.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00019,retry,retry_frontend,25,500,435,565.0,0.565,1497.506859,35482.48035669999,0.05826479506644759,1.0,0.5,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00020,retry,retry_frontend,25,500,435,565.0,0.565,1598.245627,40464.481656799995,0.4018603679922806,1.5,0.5,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00021,retry,retry_frontend,25,500,447,553.0,0.553,1922.554312,40034.337259,0.37219443619094605,2.0,0.5,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00022,retry,retry_frontend,25,500,430,570.0,0.57,1806.9576655,39559.842616049995,0.33946978421396384,1.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00023,retry,retry_frontend,25,500,450,550.0,0.55,1899.1534865,38058.385595349995,0.23591822848864213,1.5,1.0,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00024,retry,retry_frontend,25,500,439,561.0,0.561,1892.574989,42679.497045799995,0.5546241742979343,2.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00025,retry,retry_frontend,25,500,451,549.0,0.549,1718.651639,38060.2860283,0.2360492963685823,1.0,1.5,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00026,retry,retry_frontend,25,500,458,542.0,0.542,1515.1831345,42314.453946049965,0.52944810840676,1.5,1.5,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00027,retry,retry_frontend,25,500,412,588.0,0.588,2203.261427,49137.27216725,1.0,2.0,1.5,4.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00028,retry,retry_frontend,25,500,434,566.0,0.566,1591.3250575,35914.5423025,0.08806297512786665,1.0,0.5,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00029,retry,retry_frontend,25,500,442,558.0,0.558,1593.398987,35470.14588749999,0.057414119051685024,1.5,0.5,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00030,retry,retry_frontend,25,500,446,554.0,0.554,1493.0440145,39907.531383300004,0.3634489672745434,2.0,0.5,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00031,retry,retry_frontend,25,500,434,566.0,0.566,1507.9303425,41721.581325499996,0.4885592375576461,1.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00032,retry,retry_frontend,25,500,452,548.0,0.548,1809.3010905,42817.1140282,0.5641152569098766,1.5,1.0,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00033,retry,retry_frontend,25,500,460,540.0,0.54,1697.4137945,41359.45088075,0.46358404984838897,2.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00034,retry,retry_frontend,25,500,414,586.0,0.586,1603.758927,37932.23719125,0.22721810366540163,1.0,1.5,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00035,retry,retry_frontend,25,500,435,565.0,0.565,1694.40122,34637.66363715,0.0,1.5,1.5,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-500vu-25f-00036,retry,retry_frontend,25,500,423,577.0,0.577,1793.691751,45689.72824575,0.7622319309970899,2.0,1.5,5.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-50f-00001,retry,retry_frontend,50,300,757,243.0,0.243,1192.442244,23710.936775599996,0.4011627931464379,1.0,0.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-50f-00002,retry,retry_frontend,50,300,760,240.0,0.24,1210.3914165,24081.01223965,0.43805230335027623,1.5,0.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-50f-00003,retry,retry_frontend,50,300,752,248.0,0.248,1299.7802925,25506.489086999998,0.5801453298108137,2.0,0.5,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-50f-00004,retry,retry_frontend,50,300,742,258.0,0.258,1409.3040065,24902.493379949996,0.519938404567899,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-50f-00005,retry,retry_frontend,50,300,733,267.0,0.267,1488.718006,24294.04703545,0.459287835118399,1.5,1.0,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-50f-00006,retry,retry_frontend,50,300,775,225.0,0.225,1409.877738,24978.1276568,0.5274777085711526,2.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0
retry-checkpay-300vu-50f-00007,retry,retry_frontend,50,300,748,252.0,0.252,1391.939611,27139.62331469999,0.7429378616303134,1.0,1.5,2.0,15.0,0.0,0.0,0.0,0.0
